Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/15/2020,AirNow,420859991,1,0.029,ppm,27,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/16/2020,AirNow,420859991,1,0.032,ppm,30,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/17/2020,AirNow,420859991,1,0.035,ppm,32,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/18/2020,AirNow,420859991,1,0.031,ppm,29,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/19/2020,AirNow,420859991,1,0.027,ppm,25,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/20/2020,AirNow,420859991,1,0.041,ppm,38,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/21/2020,AirNow,420859991,1,0.039,ppm,36,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/22/2020,AirNow,420859991,1,0.031,ppm,29,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/23/2020,AirNow,420859991,1,0.024,ppm,22,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/24/2020,AirNow,420859991,1,0.032,ppm,30,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/25/2020,AirNow,420859991,1,0.032,ppm,30,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/26/2020,AirNow,420859991,1,0.027,ppm,25,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/27/2020,AirNow,420859991,1,0.03,ppm,28,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/28/2020,AirNow,420859991,1,0.035,ppm,32,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/29/2020,AirNow,420859991,1,0.038,ppm,35,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/30/2020,AirNow,420859991,1,0.029,ppm,27,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/31/2020,AirNow,420859991,1,0.027,ppm,25,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/1/2020,AirNow,420859991,1,0.033,ppm,31,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/2/2020,AirNow,420859991,1,0.036,ppm,33,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/3/2020,AirNow,420859991,1,0.038,ppm,35,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/4/2020,AirNow,420859991,1,0.039,ppm,36,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/5/2020,AirNow,420859991,1,0.036,ppm,33,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/6/2020,AirNow,420859991,1,0.028,ppm,26,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/7/2020,AirNow,420859991,1,0.037,ppm,34,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/8/2020,AirNow,420859991,1,0.037,ppm,34,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/9/2020,AirNow,420859991,1,0.035,ppm,32,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/10/2020,AirNow,420859991,1,0.033,ppm,31,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/11/2020,AirNow,420859991,1,0.035,ppm,32,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/12/2020,AirNow,420859991,1,0.034,ppm,31,M.K. Goddard,23,96,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/13/2020,AirNow,420859991,1,0.035,ppm,32,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/14/2020,AirNow,420859991,1,0.037,ppm,34,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/15/2020,AirNow,420859991,1,0.033,ppm,31,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/16/2020,AirNow,420859991,1,0.036,ppm,33,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/17/2020,AirNow,420859991,1,0.041,ppm,38,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/18/2020,AirNow,420859991,1,0.037,ppm,34,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/19/2020,AirNow,420859991,1,0.041,ppm,38,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/20/2020,AirNow,420859991,1,0.04,ppm,37,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/21/2020,AirNow,420859991,1,0.037,ppm,34,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/22/2020,AirNow,420859991,1,0.04,ppm,37,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/23/2020,AirNow,420859991,1,0.045,ppm,42,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/24/2020,AirNow,420859991,1,0.044,ppm,41,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/25/2020,AirNow,420859991,1,0.042,ppm,39,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/26/2020,AirNow,420859991,1,0.037,ppm,34,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/27/2020,AirNow,420859991,1,0.04,ppm,37,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/28/2020,AirNow,420859991,1,0.042,ppm,39,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
2/29/2020,AirNow,420859991,1,0.041,ppm,38,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/1/2020,AirNow,420859991,1,0.041,ppm,38,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/2/2020,AirNow,420859991,1,0.041,ppm,38,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/3/2020,AirNow,420859991,1,0.036,ppm,33,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/4/2020,AirNow,420859991,1,0.034,ppm,31,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/5/2020,AirNow,420859991,1,0.04,ppm,37,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/6/2020,AirNow,420859991,1,0.033,ppm,31,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/7/2020,AirNow,420859991,1,0.041,ppm,38,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/8/2020,AirNow,420859991,1,0.044,ppm,41,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/9/2020,AirNow,420859991,1,0.052,ppm,48,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/10/2020,AirNow,420859991,1,0.041,ppm,38,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/11/2020,AirNow,420859991,1,0.032,ppm,30,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/12/2020,AirNow,420859991,1,0.04,ppm,37,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/13/2020,AirNow,420859991,1,0.043,ppm,40,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/14/2020,AirNow,420859991,1,0.039,ppm,36,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/15/2020,AirNow,420859991,1,0.041,ppm,38,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/16/2020,AirNow,420859991,1,0.04,ppm,37,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/17/2020,AirNow,420859991,1,0.033,ppm,31,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/18/2020,AirNow,420859991,1,0.036,ppm,33,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/19/2020,AirNow,420859991,1,0.028,ppm,26,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/20/2020,AirNow,420859991,1,0.037,ppm,34,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/21/2020,AirNow,420859991,1,0.039,ppm,36,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/22/2020,AirNow,420859991,1,0.043,ppm,40,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/23/2020,AirNow,420859991,1,0.037,ppm,34,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/24/2020,AirNow,420859991,1,0.037,ppm,34,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/25/2020,AirNow,420859991,1,0.04,ppm,37,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/26/2020,AirNow,420859991,1,0.05,ppm,46,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/27/2020,AirNow,420859991,1,0.036,ppm,33,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/28/2020,AirNow,420859991,1,0.033,ppm,31,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/29/2020,AirNow,420859991,1,0.048,ppm,44,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/30/2020,AirNow,420859991,1,0.042,ppm,39,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
3/31/2020,AirNow,420859991,1,0.032,ppm,30,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/1/2020,AirNow,420859991,1,0.048,ppm,44,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/2/2020,AirNow,420859991,1,0.046,ppm,43,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/3/2020,AirNow,420859991,1,0.043,ppm,40,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/4/2020,AirNow,420859991,1,0.042,ppm,39,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/5/2020,AirNow,420859991,1,0.037,ppm,34,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/6/2020,AirNow,420859991,1,0.047,ppm,44,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/7/2020,AirNow,420859991,1,0.042,ppm,39,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/8/2020,AirNow,420859991,1,0.045,ppm,42,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/9/2020,AirNow,420859991,1,0.046,ppm,43,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/10/2020,AirNow,420859991,1,0.044,ppm,41,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/11/2020,AirNow,420859991,1,0.048,ppm,44,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/12/2020,AirNow,420859991,1,0.05,ppm,46,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/13/2020,AirNow,420859991,1,0.04,ppm,37,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/14/2020,AirNow,420859991,1,0.046,ppm,43,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/15/2020,AirNow,420859991,1,0.046,ppm,43,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/16/2020,AirNow,420859991,1,0.043,ppm,40,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/17/2020,AirNow,420859991,1,0.042,ppm,39,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/18/2020,AirNow,420859991,1,0.049,ppm,45,M.K. Goddard,24,100,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
4/19/2020,AirNow,420859991,1,0.047,ppm,44,M.K. Goddard,21,88,44201,Ozone,49660,"Youngstown-Warren-Boardman, OH-PA",42,Pennsylvania,85,Mercer,41.4271,-80.1451
1/3/2020,AirNow,420890002,1,0.004,ppm,4,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/4/2020,AirNow,420890002,1,0.028,ppm,26,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/5/2020,AirNow,420890002,1,0.034,ppm,31,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/6/2020,AirNow,420890002,1,0.03,ppm,28,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/7/2020,AirNow,420890002,1,0.026,ppm,24,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/8/2020,AirNow,420890002,1,0.035,ppm,32,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/9/2020,AirNow,420890002,1,0.029,ppm,27,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/10/2020,AirNow,420890002,1,0.031,ppm,29,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/11/2020,AirNow,420890002,1,0.032,ppm,30,SWIFTWATER,18,75,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/14/2020,AirNow,420890002,1,0.008,ppm,7,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/15/2020,AirNow,420890002,1,0.027,ppm,25,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/16/2020,AirNow,420890002,1,0.032,ppm,30,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/17/2020,AirNow,420890002,1,0.038,ppm,35,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/18/2020,AirNow,420890002,1,0.032,ppm,30,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/19/2020,AirNow,420890002,1,0.038,ppm,35,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/20/2020,AirNow,420890002,1,0.04,ppm,37,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/21/2020,AirNow,420890002,1,0.039,ppm,36,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/22/2020,AirNow,420890002,1,0.034,ppm,31,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/23/2020,AirNow,420890002,1,0.021,ppm,19,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/24/2020,AirNow,420890002,1,0.028,ppm,26,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/25/2020,AirNow,420890002,1,0.03,ppm,28,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/26/2020,AirNow,420890002,1,0.023,ppm,21,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/27/2020,AirNow,420890002,1,0.027,ppm,25,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/28/2020,AirNow,420890002,1,0.037,ppm,34,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/29/2020,AirNow,420890002,1,0.038,ppm,35,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/30/2020,AirNow,420890002,1,0.034,ppm,31,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
1/31/2020,AirNow,420890002,1,0.024,ppm,22,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/1/2020,AirNow,420890002,1,0.024,ppm,22,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/2/2020,AirNow,420890002,1,0.027,ppm,25,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/3/2020,AirNow,420890002,1,0.036,ppm,33,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/4/2020,AirNow,420890002,1,0.034,ppm,31,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/5/2020,AirNow,420890002,1,0.035,ppm,32,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/6/2020,AirNow,420890002,1,0.021,ppm,19,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/7/2020,AirNow,420890002,1,0.035,ppm,32,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/8/2020,AirNow,420890002,1,0.037,ppm,34,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/9/2020,AirNow,420890002,1,0.03,ppm,28,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/10/2020,AirNow,420890002,1,0.031,ppm,29,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/11/2020,AirNow,420890002,1,0.03,ppm,28,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/12/2020,AirNow,420890002,1,0.036,ppm,33,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/13/2020,AirNow,420890002,1,0.033,ppm,31,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/14/2020,AirNow,420890002,1,0.034,ppm,31,SWIFTWATER,18,75,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/15/2020,AirNow,420890002,1,0.033,ppm,31,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
2/16/2020,AirNow,420890002,1,0.03,ppm,28,SWIFTWATER,24,100,44201,Ozone,20700,"East Stroudsburg, PA",42,Pennsylvania,89,Monroe,41.08306,-75.32328
